speech_id,work,loci,spkr,addr,book,line,text,level,urn
393,Iliad,15.128-15.141,Athena,Ares,15,138,τώ σʼ αὖ νῦν κέλομαι μεθέμεν χόλον υἷος ἑῆος·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.138
393,Iliad,15.128-15.141,Athena,Ares,15,139,ἤδη γάρ τις τοῦ γε βίην καὶ χεῖρας ἀμείνων,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.139
393,Iliad,15.128-15.141,Athena,Ares,15,140,"ἢ πέφατʼ, ἢ καὶ ἔπειτα πεφήσεται· ἀργαλέον δὲ",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.140
393,Iliad,15.128-15.141,Athena,Ares,15,141,πάντων ἀνθρώπων ῥῦσθαι γενεήν τε τόκον τε.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.141
394,Iliad,15.146-15.148,Hera,"Apollo, Iris",15,146,Ζεὺς σφὼ εἰς Ἴδην κέλετʼ ἐλθέμεν ὅττι τάχιστα·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.146
394,Iliad,15.146-15.148,Hera,"Apollo, Iris",15,147,"αὐτὰρ ἐπὴν ἔλθητε, Διός τʼ εἰς ὦπα ἴδησθε,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.147
394,Iliad,15.146-15.148,Hera,"Apollo, Iris",15,148,ἕρδειν ὅττί κε κεῖνος ἐποτρύνῃ καὶ ἀνώγῃ.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.148
395,Iliad,15.158-15.167,Zeus,Iris,15,158,"βάσκʼ ἴθι Ἶρι ταχεῖα, Ποσειδάωνι ἄνακτι",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.158
395,Iliad,15.158-15.167,Zeus,Iris,15,159,"πάντα τάδʼ ἀγγεῖλαι, μὴ δὲ ψευδάγγελος εἶναι.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.159
395,Iliad,15.158-15.167,Zeus,Iris,15,160,παυσάμενόν μιν ἄνωχθι μάχης ἠδὲ πτολέμοιο,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.160
395,Iliad,15.158-15.167,Zeus,Iris,15,161,ἔρχεσθαι μετὰ φῦλα θεῶν ἢ εἰς ἅλα δῖαν.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.161
395,Iliad,15.158-15.167,Zeus,Iris,15,162,"εἰ δέ μοι οὐκ ἐπέεσσʼ ἐπιπείσεται, ἀλλʼ ἀλογήσει,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.162
395,Iliad,15.158-15.167,Zeus,Iris,15,163,φραζέσθω δὴ ἔπειτα κατὰ φρένα καὶ κατὰ θυμὸν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.163
395,Iliad,15.158-15.167,Zeus,Iris,15,164,μή μʼ οὐδὲ κρατερός περ ἐὼν ἐπιόντα ταλάσσῃ,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.164
395,Iliad,15.158-15.167,Zeus,Iris,15,165,"μεῖναι, ἐπεί εὑ φημὶ βίῃ πολὺ φέρτερος εἶναι",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.165
395,Iliad,15.158-15.167,Zeus,Iris,15,166,καὶ γενεῇ πρότερος· τοῦ δʼ οὐκ ὄθεται φίλον ἦτορ,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.166
395,Iliad,15.158-15.167,Zeus,Iris,15,167,"ἶσον ἐμοὶ φάσθαι, τόν τε στυγέουσι καὶ ἄλλοι.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.167
396,Iliad,15.174-15.183,Iris,Poseidon,15,174,ἀγγελίην τινά τοι γαιήοχε κυανοχαῖτα,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.174
396,Iliad,15.174-15.183,Iris,Poseidon,15,175,ἦλθον δεῦρο φέρουσα παραὶ Διὸς αἰγιόχοιο.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.175
396,Iliad,15.174-15.183,Iris,Poseidon,15,176,παυσάμενόν σʼ ἐκέλευσε μάχης ἠδὲ πτολέμοιο,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.176
396,Iliad,15.174-15.183,Iris,Poseidon,15,177,ἔρχεσθαι μετὰ φῦλα θεῶν ἢ εἰς ἅλα δῖαν.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.177
396,Iliad,15.174-15.183,Iris,Poseidon,15,178,"εἰ δέ οἱ οὐκ ἐπέεσσʼ ἐπιπείσεαι, ἀλλʼ ἀλογήσεις,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.178
396,Iliad,15.174-15.183,Iris,Poseidon,15,179,ἠπείλει καὶ κεῖνος ἐναντίβιον πολεμίξων,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.179
396,Iliad,15.174-15.183,Iris,Poseidon,15,180,ἐνθάδʼ ἐλεύσεσθαι· σὲ δʼ ὑπεξαλέασθαι ἄνωγε,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.180
396,Iliad,15.174-15.183,Iris,Poseidon,15,181,"χεῖρας, ἐπεὶ σέο φησὶ βίῃ πολὺ φέρτερος εἶναι",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.181
396,Iliad,15.174-15.183,Iris,Poseidon,15,182,καὶ γενεῇ πρότερος· σὸν δʼ οὐκ ὄθεται φίλον ἦτορ,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.182
396,Iliad,15.174-15.183,Iris,Poseidon,15,183,"ἶσόν οἱ φάσθαι, τόν τε στυγέουσι καὶ ἄλλοι.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.183
397,Iliad,15.185-15.199,Poseidon,Iris,15,185,ὢ πόποι ἦ ῥʼ ἀγαθός περ ἐὼν ὑπέροπλον ἔειπεν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.185
397,Iliad,15.185-15.199,Poseidon,Iris,15,186,εἴ μʼ ὁμότιμον ἐόντα βίῃ ἀέκοντα καθέξει.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.186
397,Iliad,15.185-15.199,Poseidon,Iris,15,187,τρεῖς γάρ τʼ ἐκ Κρόνου εἰμὲν ἀδελφεοὶ οὓς τέκετο Ῥέα,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.187
397,Iliad,15.185-15.199,Poseidon,Iris,15,188,"Ζεὺς καὶ ἐγώ, τρίτατος δʼ Ἀΐδης ἐνέροισιν ἀνάσσων.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.188
397,Iliad,15.185-15.199,Poseidon,Iris,15,189,"τριχθὰ δὲ πάντα δέδασται, ἕκαστος δʼ ἔμμορε τιμῆς·",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.189
397,Iliad,15.185-15.199,Poseidon,Iris,15,190,ἤτοι ἐγὼν ἔλαχον πολιὴν ἅλα ναιέμεν αἰεὶ,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.190
397,Iliad,15.185-15.199,Poseidon,Iris,15,191,"παλλομένων, Ἀΐδης δʼ ἔλαχε ζόφον ἠερόεντα,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.191
397,Iliad,15.185-15.199,Poseidon,Iris,15,192,Ζεὺς δʼ ἔλαχʼ οὐρανὸν εὐρὺν ἐν αἰθέρι καὶ νεφέλῃσι·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.192
397,Iliad,15.185-15.199,Poseidon,Iris,15,193,γαῖα δʼ ἔτι ξυνὴ πάντων καὶ μακρὸς Ὄλυμπος.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.193
397,Iliad,15.185-15.199,Poseidon,Iris,15,194,"τώ ῥα καὶ οὔ τι Διὸς βέομαι φρεσίν, ἀλλὰ ἕκηλος",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.194
397,Iliad,15.185-15.199,Poseidon,Iris,15,195,καὶ κρατερός περ ἐὼν μενέτω τριτάτῃ ἐνὶ μοίρῃ.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.195
397,Iliad,15.185-15.199,Poseidon,Iris,15,196,χερσὶ δὲ μή τί με πάγχυ κακὸν ὣς δειδισσέσθω·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.196
397,Iliad,15.185-15.199,Poseidon,Iris,15,197,θυγατέρεσσιν γάρ τε καὶ υἱάσι βέλτερον εἴη,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.197
397,Iliad,15.185-15.199,Poseidon,Iris,15,198,"ἐκπάγλοις ἐπέεσσιν ἐνισσέμεν οὓς τέκεν αὐτός,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.198
397,Iliad,15.185-15.199,Poseidon,Iris,15,199,οἵ ἑθεν ὀτρύνοντος ἀκούσονται καὶ ἀνάγκῃ.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.199
398,Iliad,15.201-15.204,Iris,Poseidon,15,201,οὕτω γὰρ δή τοι γαιήοχε κυανοχαῖτα,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.201
398,Iliad,15.201-15.204,Iris,Poseidon,15,202,"τόνδε φέρω Διὶ μῦθον ἀπηνέα τε κρατερόν τε,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.202
398,Iliad,15.201-15.204,Iris,Poseidon,15,203,ἦ τι μεταστρέψεις; στρεπταὶ μέν τε φρένες ἐσθλῶν.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.203
398,Iliad,15.201-15.204,Iris,Poseidon,15,204,οἶσθʼ ὡς πρεσβυτέροισιν Ἐρινύες αἰὲν ἕπονται.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.204
399,Iliad,15.206-15.217,Poseidon,Iris,15,206,Ἶρι θεὰ μάλα τοῦτο ἔπος κατὰ μοῖραν ἔειπες·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.206
399,Iliad,15.206-15.217,Poseidon,Iris,15,207,ἐσθλὸν καὶ τὸ τέτυκται ὅτʼ ἄγγελος αἴσιμα εἰδῇ.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.207
399,Iliad,15.206-15.217,Poseidon,Iris,15,208,ἀλλὰ τόδʼ αἰνὸν ἄχος κραδίην καὶ θυμὸν ἱκάνει,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.208
399,Iliad,15.206-15.217,Poseidon,Iris,15,209,ὁππότʼ ἂν ἰσόμορον καὶ ὁμῇ πεπρωμένον αἴσῃ,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.209
399,Iliad,15.206-15.217,Poseidon,Iris,15,210,νεικείειν ἐθέλῃσι χολωτοῖσιν ἐπέεσσιν.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.210
399,Iliad,15.206-15.217,Poseidon,Iris,15,211,ἀλλʼ ἤτοι νῦν μέν κε νεμεσσηθεὶς ὑποείξω·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.211
399,Iliad,15.206-15.217,Poseidon,Iris,15,212,"ἄλλο δέ τοι ἐρέω, καὶ ἀπειλήσω τό γε θυμῷ·",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.212
399,Iliad,15.206-15.217,Poseidon,Iris,15,213,αἴ κεν ἄνευ ἐμέθεν καὶ Ἀθηναίης ἀγελείης,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.213
399,Iliad,15.206-15.217,Poseidon,Iris,15,214,Ἥρης Ἑρμείω τε καὶ Ἡφαίστοιο ἄνακτος,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.214
399,Iliad,15.206-15.217,Poseidon,Iris,15,215,"Ἰλίου αἰπεινῆς πεφιδήσεται, οὐδʼ ἐθελήσει",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.215
399,Iliad,15.206-15.217,Poseidon,Iris,15,216,"ἐκπέρσαι, δοῦναι δὲ μέγα κράτος Ἀργείοισιν,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.216
399,Iliad,15.206-15.217,Poseidon,Iris,15,217,ἴστω τοῦθʼ ὅτι νῶϊν ἀνήκεστος χόλος ἔσται.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.217
400,Iliad,15.221-15.235,Zeus,Apollo,15,221,ἔρχεο νῦν φίλε Φοῖβε μεθʼ Ἕκτορα χαλκοκορυστήν·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.221
400,Iliad,15.221-15.235,Zeus,Apollo,15,222,ἤδη μὲν γάρ τοι γαιήοχος ἐννοσίγαιος,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.222
400,Iliad,15.221-15.235,Zeus,Apollo,15,223,οἴχεται εἰς ἅλα δῖαν ἀλευάμενος χόλον αἰπὺν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.223
400,Iliad,15.221-15.235,Zeus,Apollo,15,224,"ἡμέτερον· μάλα γάρ κε μάχης ἐπύθοντο καὶ ἄλλοι,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.224
400,Iliad,15.221-15.235,Zeus,Apollo,15,225,οἵ περ ἐνέρτεροί εἰσι θεοὶ Κρόνον ἀμφὶς ἐόντες.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.225
400,Iliad,15.221-15.235,Zeus,Apollo,15,226,ἀλλὰ τόδʼ ἠμὲν ἐμοὶ πολὺ κέρδιον ἠδέ οἱ αὐτῷ,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.226
400,Iliad,15.221-15.235,Zeus,Apollo,15,227,"ἔπλετο, ὅττι πάροιθε νεμεσσηθεὶς ὑπόειξε",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.227
400,Iliad,15.221-15.235,Zeus,Apollo,15,228,"χεῖρας ἐμάς, ἐπεὶ οὔ κεν ἀνιδρωτί γʼ ἐτελέσθη.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.228
400,Iliad,15.221-15.235,Zeus,Apollo,15,229,"ἀλλὰ σύ γʼ ἐν χείρεσσι λάβʼ αἰγίδα θυσσανόεσσαν,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.229
400,Iliad,15.221-15.235,Zeus,Apollo,15,230,τῇ μάλʼ ἐπισσείων φοβέειν ἥρωας Ἀχαιούς·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.230
400,Iliad,15.221-15.235,Zeus,Apollo,15,231,σοὶ δʼ αὐτῷ μελέτω ἑκατηβόλε φαίδιμος Ἕκτωρ·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.231
400,Iliad,15.221-15.235,Zeus,Apollo,15,232,"τόφρα γὰρ οὖν οἱ ἔγειρε μένος μέγα, ὄφρʼ ἂν Ἀχαιοὶ",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.232
400,Iliad,15.221-15.235,Zeus,Apollo,15,233,φεύγοντες νῆάς τε καὶ Ἑλλήσποντον ἵκωνται.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.233
400,Iliad,15.221-15.235,Zeus,Apollo,15,234,"κεῖθεν δʼ αὐτὸς ἐγὼ φράσομαι ἔργον τε ἔπος τε,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.234
400,Iliad,15.221-15.235,Zeus,Apollo,15,235,ὥς κε καὶ αὖτις Ἀχαιοὶ ἀναπνεύσωσι πόνοιο.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.235
401,Iliad,15.244-15.245,Apollo,Hector,15,244,"Ἕκτορ υἱὲ Πριάμοιο, τί ἢ δὲ σὺ νόσφιν ἀπʼ ἄλλων",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.244
401,Iliad,15.244-15.245,Apollo,Hector,15,245,ἧσʼ ὀλιγηπελέων; ἦ πού τί σε κῆδος ἱκάνει;,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.245
402,Iliad,15.247-15.252,Hector,Apollo,15,247,τίς δὲ σύ ἐσσι φέριστε θεῶν ὅς μʼ εἴρεαι ἄντην;,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.247
402,Iliad,15.247-15.252,Hector,Apollo,15,248,οὐκ ἀΐεις ὅ με νηυσὶν ἔπι πρυμνῇσιν Ἀχαιῶν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.248
402,Iliad,15.247-15.252,Hector,Apollo,15,249,οὓς ἑτάρους ὀλέκοντα βοὴν ἀγαθὸς βάλεν Αἴας,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.249
402,Iliad,15.247-15.252,Hector,Apollo,15,250,"χερμαδίῳ πρὸς στῆθος, ἔπαυσε δὲ θούριδος ἀλκῆς;",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.250
402,Iliad,15.247-15.252,Hector,Apollo,15,251,καὶ δὴ ἔγωγʼ ἐφάμην νέκυας καὶ δῶμʼ Ἀΐδαο,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.251
402,Iliad,15.247-15.252,Hector,Apollo,15,252,"ἤματι τῷδʼ ἵξεσθαι, ἐπεὶ φίλον ἄϊον ἦτορ.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.252
403,Iliad,15.254-15.261,Apollo,Hector,15,254,θάρσει νῦν· τοῖόν τοι ἀοσσητῆρα Κρονίων,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.254
403,Iliad,15.254-15.261,Apollo,Hector,15,255,ἐξ Ἴδης προέηκε παρεστάμεναι καὶ ἀμύνειν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.255
403,Iliad,15.254-15.261,Apollo,Hector,15,256,"Φοῖβον Ἀπόλλωνα χρυσάορον, ὅς σε πάρος περ",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.256
403,Iliad,15.254-15.261,Apollo,Hector,15,257,"ῥύομʼ, ὁμῶς αὐτόν τε καὶ αἰπεινὸν πτολίεθρον.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.257
403,Iliad,15.254-15.261,Apollo,Hector,15,258,ἀλλʼ ἄγε νῦν ἱππεῦσιν ἐπότρυνον πολέεσσι,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.258
403,Iliad,15.254-15.261,Apollo,Hector,15,259,νηυσὶν ἔπι γλαφυρῇσιν ἐλαυνέμεν ὠκέας ἵππους·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.259
403,Iliad,15.254-15.261,Apollo,Hector,15,260,αὐτὰρ ἐγὼ προπάροιθε κιὼν ἵπποισι κέλευθον,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.260
403,Iliad,15.254-15.261,Apollo,Hector,15,261,"πᾶσαν λειανέω, τρέψω δʼ ἥρωας Ἀχαιούς.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.261
404,Iliad,15.286-15.299,Thoas,Greeks,15,286,"ὢ πόποι ἦ μέγα θαῦμα τόδʼ ὀφθαλμοῖσιν ὁρῶμαι,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.286
404,Iliad,15.286-15.299,Thoas,Greeks,15,287,οἷον δʼ αὖτʼ ἐξαῦτις ἀνέστη κῆρας ἀλύξας,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.287
404,Iliad,15.286-15.299,Thoas,Greeks,15,288,Ἕκτωρ· ἦ θήν μιν μάλα ἔλπετο θυμὸς ἑκάστου,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.288
404,Iliad,15.286-15.299,Thoas,Greeks,15,289,χερσὶν ὑπʼ Αἴαντος θανέειν Τελαμωνιάδαο.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.289
404,Iliad,15.286-15.299,Thoas,Greeks,15,290,ἀλλά τις αὖτε θεῶν ἐρρύσατο καὶ ἐσάωσεν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.290
404,Iliad,15.286-15.299,Thoas,Greeks,15,291,"Ἕκτορʼ, ὃ δὴ πολλῶν Δαναῶν ὑπὸ γούνατʼ ἔλυσεν,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.291
404,Iliad,15.286-15.299,Thoas,Greeks,15,292,ὡς καὶ νῦν ἔσσεσθαι ὀΐομαι· οὐ γὰρ ἄτερ γε,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.292
404,Iliad,15.286-15.299,Thoas,Greeks,15,293,Ζηνὸς ἐριγδούπου πρόμος ἵσταται ὧδε μενοινῶν.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.293
404,Iliad,15.286-15.299,Thoas,Greeks,15,294,ἀλλʼ ἄγεθʼ ὡς ἂν ἐγὼν εἴπω πειθώμεθα πάντες.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.294
404,Iliad,15.286-15.299,Thoas,Greeks,15,295,πληθὺν μὲν ποτὶ νῆας ἀνώξομεν ἀπονέεσθαι·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.295
404,Iliad,15.286-15.299,Thoas,Greeks,15,296,"αὐτοὶ δʼ, ὅσσοι ἄριστοι ἐνὶ στρατῷ εὐχόμεθʼ εἶναι,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.296
404,Iliad,15.286-15.299,Thoas,Greeks,15,297,"στήομεν, εἴ κεν πρῶτον ἐρύξομεν ἀντιάσαντες",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.297
404,Iliad,15.286-15.299,Thoas,Greeks,15,298,δούρατʼ ἀνασχόμενοι· τὸν δʼ οἴω καὶ μεμαῶτα,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.298
404,Iliad,15.286-15.299,Thoas,Greeks,15,299,θυμῷ δείσεσθαι Δαναῶν καταδῦναι ὅμιλον.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.299
405,Iliad,15.347-15.351,Hector,Trojans,15,347,"νηυσὶν ἐπισσεύεσθαι, ἐᾶν δʼ ἔναρα βροτόεντα·",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.347
405,Iliad,15.347-15.351,Hector,Trojans,15,348,"ὃν δʼ ἂν ἐγὼν ἀπάνευθε νεῶν ἑτέρωθι νοήσω,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.348
405,Iliad,15.347-15.351,Hector,Trojans,15,349,"αὐτοῦ οἱ θάνατον μητίσομαι, οὐδέ νυ τόν γε",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.349
405,Iliad,15.347-15.351,Hector,Trojans,15,350,"γνωτοί τε γνωταί τε πυρὸς λελάχωσι θανόντα,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.350
405,Iliad,15.347-15.351,Hector,Trojans,15,351,ἀλλὰ κύνες ἐρύουσι πρὸ ἄστεος ἡμετέροιο.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.351
406,Iliad,15.372-15.376,Nestor,Zeus,15,372,Ζεῦ πάτερ εἴ ποτέ τίς τοι ἐν Ἄργεΐ περ πολυπύρῳ,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.372
406,Iliad,15.372-15.376,Nestor,Zeus,15,373,ἢ βοὸς ἢ οἰὸς κατὰ πίονα μηρία καίων,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.373
406,Iliad,15.372-15.376,Nestor,Zeus,15,374,"εὔχετο νοστῆσαι, σὺ δʼ ὑπέσχεο καὶ κατένευσας,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.374
406,Iliad,15.372-15.376,Nestor,Zeus,15,375,"τῶν μνῆσαι καὶ ἄμυνον Ὀλύμπιε νηλεὲς ἦμαρ,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.375
406,Iliad,15.372-15.376,Nestor,Zeus,15,376,μηδʼ οὕτω Τρώεσσιν ἔα δάμνασθαι Ἀχαιούς.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.376
407,Iliad,15.399-15.404,Patroclus,Eurypylus,15,399,Εὐρύπυλʼ οὐκ ἔτι τοι δύναμαι χατέοντί περʼ ἔμπης,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.399
407,Iliad,15.399-15.404,Patroclus,Eurypylus,15,400,ἐνθάδε παρμενέμεν· δὴ γὰρ μέγα νεῖκος ὄρωρεν·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.400
407,Iliad,15.399-15.404,Patroclus,Eurypylus,15,401,"ἀλλὰ σὲ μὲν θεράπων ποτιτερπέτω, αὐτὰρ ἔγωγε",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.401
407,Iliad,15.399-15.404,Patroclus,Eurypylus,15,402,"σπεύσομαι εἰς Ἀχιλῆα, ἵνʼ ὀτρύνω πολεμίζειν.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.402
407,Iliad,15.399-15.404,Patroclus,Eurypylus,15,403,τίς δʼ οἶδʼ εἴ κέν οἱ σὺν δαίμονι θυμὸν ὀρίνω,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.403
407,Iliad,15.399-15.404,Patroclus,Eurypylus,15,404,παρειπών; ἀγαθὴ δὲ παραίφασίς ἐστιν ἑταίρου.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:15.404
